id,label
8980,0
8981,6
8982,1
8983,2
8984,1
8985,1
8986,7
8987,7
8988,7
8989,2
8990,0
8991,3
8992,8
8993,5
8994,0
8995,9
8996,6
8997,8
8998,5
8999,8
9000,1
9001,4
9002,7
9003,8
9004,7
9005,7
9006,3
9007,7
9008,1
9009,5
9010,1
9011,9
9012,0
9013,1
9014,6
9015,8
9016,3
9017,1
9018,0
9019,0
9020,3
9021,0
9022,4
9023,1
9024,6
9025,7
9026,5
9027,5
9028,1
9029,0
9030,6
9031,4
9032,1
9033,1
9034,5
9035,2
9036,7
9037,8
9038,5
9039,6
9040,9
9041,2
9042,7
9043,4
9044,8
9045,1
9046,3
9047,1
9048,7
9049,9
9050,1
9051,7
9052,4
9053,0
9054,2
9055,5
9056,1
9057,0
9058,4
9059,8
9060,4
9061,8
9062,3
9063,2
9064,1
9065,4
9066,8
9067,2
9068,7
9069,9
9070,1
9071,3
9072,2
9073,3
9074,4
9075,3
9076,1
9077,9
9078,6
9079,3
9080,8
9081,3
9082,7
9083,8
9084,1
9085,0
9086,4
9087,8
9088,9
9089,5
9090,0
9091,0
9092,0
9093,3
9094,0
9095,1
9096,6
9097,1
9098,3
9099,1
9100,4
9101,2
9102,0
9103,8
9104,2
9105,1
9106,7
9107,6
9108,8
9109,3
9110,5
9111,2
9112,1
9113,2
9114,1
9115,2
9116,7
9117,7
9118,6
9119,5
9120,6
9121,2
9122,6
9123,2
9124,3
9125,5
9126,9
9127,1
9128,5
9129,0
9130,0
9131,0
9132,3
9133,5
9134,0
9135,8
9136,9
9137,9
9138,6
9139,5
9140,1
9141,1
9142,5
9143,3
9144,4
9145,5
9146,6
9147,9
9148,5
9149,8
9150,1
9151,7
9152,0
9153,1
9154,6
9155,6
9156,1
9157,8
9158,0
9159,7
9160,8
9161,7
9162,5
9163,9
9164,0
9165,1
9166,2
9167,3
9168,7
9169,8
9170,2
9171,6
9172,2
9173,9
9174,4
9175,4
9176,7
9177,2
9178,4
9179,4
9180,0
9181,9
9182,7
9183,1
9184,6
9185,5
9186,2
9187,4
9188,3
9189,6
9190,2
9191,9
9192,3
9193,7
9194,6
9195,3
9196,5
9197,6
9198,1
9199,3
9200,9
9201,2
9202,2
9203,5
9204,4
9205,8
9206,3
9207,6
9208,8
9209,0
9210,8
9211,3
9212,7
9213,3
9214,9
9215,8
9216,9
9217,3
9218,7
9219,4
9220,5
9221,5
9222,6
9223,2
9224,9
9225,3
9226,3
9227,3
9228,5
9229,5
9230,0
9231,6
9232,4
9233,2
9234,6
9235,9
9236,7
9237,6
9238,3
9239,1
9240,6
9241,5
9242,4
9243,2
9244,0
9245,9
9246,0
9247,7
9248,0
9249,8
9250,4
9251,5
9252,4
9253,0
9254,8
9255,8
9256,5
9257,9
9258,8
9259,7
9260,9
9261,3
9262,2
9263,5
9264,0
9265,3
9266,3
9267,5
9268,0
9269,7
9270,3
9271,6
9272,5
9273,9
9274,7
9275,4
9276,7
9277,9
9278,0
9279,6
9280,9
9281,8
9282,6
9283,4
9284,0
9285,7
9286,9
9287,8
9288,8
9289,2
9290,3
9291,5
9292,0
9293,0
9294,5
9295,8
9296,7
9297,3
9298,3
9299,8
9300,4
9301,7
9302,2
9303,0
9304,7
9305,9
9306,2
9307,2
9308,9
9309,0
9310,8
9311,6
9312,6
9313,5
9314,4
9315,9
9316,5
9317,9
9318,9
9319,6
9320,8
9321,4
9322,5
9323,0
9324,8
9325,1
9326,6
9327,5
9328,9
9329,4
9330,9
9331,7
9332,0
9333,3
9334,6
9335,7
9336,3
9337,1
9338,2
9339,0
9340,5
9341,0
9342,3
9343,4
9344,3
9345,8
9346,4
9347,6
9348,5
9349,2
9350,4
9351,5
9352,5
9353,5
9354,3
9355,1
9356,1
9357,3
9358,9
9359,8
9360,4
9361,4
9362,3
9363,7
9364,2
9365,1
9366,2
9367,5
9368,8
9369,7
9370,4
9371,7
9372,3
9373,9
9374,0
9375,9
9376,1
9377,8
9378,9
9379,8
9380,3
9381,5
9382,8
9383,5
9384,0
9385,5
9386,6
9387,8
9388,3
9389,5
9390,7
9391,2
9392,1
9393,8
9394,5
9395,7
9396,4
9397,1
9398,6
9399,4
9400,5
9401,9
9402,3
9403,5
9404,0
9405,6
9406,5
9407,6
9408,7
9409,4
9410,5
9411,5
9412,0
9413,9
9414,9
9415,5
9416,8
9417,3
9418,4
9419,1
9420,1
9421,2
9422,9
9423,2
9424,2
9425,7
9426,4
9427,7
9428,7
9429,4
9430,1
9431,5
9432,1
9433,6
9434,1
9435,5
9436,1
9437,1
9438,1
9439,5
9440,6
9441,6
9442,0
9443,2
9444,6
9445,4
9446,6
9447,9
9448,2
9449,9
9450,6
9451,1
9452,0
9453,6
9454,6
9455,0
9456,5
9457,3
9458,9
9459,0
9460,7
9461,1
9462,3
9463,4
9464,4
9465,1
9466,3
9467,8
9468,3
9469,7
9470,8
9471,6
9472,3
9473,0
9474,5
9475,1
9476,1
9477,9
9478,2
9479,2
9480,3
9481,5
9482,4
9483,4
9484,9
9485,5
9486,4
9487,8
9488,4
9489,2
9490,5
9491,0
9492,1
9493,9
9494,3
9495,2
9496,3
9497,3
9498,4
9499,2
9500,3
9501,6
9502,0
9503,5
9504,8
9505,2
9506,8
9507,8
9508,5
9509,9
9510,6
9511,8
9512,1
9513,3
9514,2
9515,6
9516,9
9517,8
9518,5
9519,7
9520,0
9521,8
9522,3
9523,7
9524,4
9525,6
9526,5
9527,7
9528,1
9529,6
9530,6
9531,3
9532,1
9533,6
9534,2
9535,5
9536,5
9537,6
9538,1
9539,7
9540,2
9541,7
9542,2
9543,7
9544,0
9545,3
9546,7
9547,4
9548,3
9549,3
9550,0
9551,6
9552,4
9553,4
9554,8
9555,2
9556,1
9557,7
9558,7
9559,3
9560,2
9561,0
9562,1
9563,2
9564,9
9565,7
9566,4
9567,5
9568,1
9569,2
9570,6
9571,1
9572,5
9573,8
9574,8
9575,1
9576,1
9577,9
9578,5
9579,9
9580,3
9581,5
9582,3
9583,4
9584,7
9585,5
9586,6
9587,7
9588,7
9589,6
9590,4
9591,3
9592,1
9593,1
9594,4
9595,0
9596,1
9597,5
9598,9
9599,8
9600,2
9601,1
9602,7
9603,3
9604,4
9605,6
9606,0
9607,4
9608,0
9609,5
9610,2
9611,6
9612,0
9613,1
9614,1
9615,0
9616,9
9617,3
9618,2
9619,5
9620,0
9621,1
9622,6
9623,2
9624,8
9625,7
9626,9
9627,4
9628,9
9629,1
9630,7
9631,2
9632,7
9633,5
9634,7
9635,5
9636,5
9637,2
9638,4
9639,9
9640,1
9641,0
9642,0
9643,1
9644,0
9645,1
9646,0
9647,9
9648,6
9649,0
9650,0
9651,1
9652,9
9653,8
9654,6
9655,6
9656,4
9657,7
9658,1
9659,2
9660,2
9661,2
9662,1
9663,0
9664,7
9665,9
9666,1
9667,8
9668,6
9669,8
9670,0
9671,4
9672,9
9673,1
9674,0
9675,4
9676,4
9677,0
9678,7
9679,6
9680,0
9681,7
9682,8
9683,9
9684,0
9685,8
9686,4
9687,9
9688,0
9689,0
9690,3
9691,3
9692,6
9693,0
9694,7
9695,4
9696,6
9697,0
9698,3
9699,2
9700,5
9701,0
9702,4
9703,4
9704,8
9705,3
9706,8
9707,1
9708,9
9709,1
9710,2
9711,3
9712,9
9713,5
9714,5
9715,9
9716,0
9717,9
9718,6
9719,2
9720,3
9721,7
9722,5
9723,3
9724,2
9725,4
9726,0
9727,6
9728,0
9729,0
9730,0
9731,8
9732,9
9733,9
9734,1
9735,9
9736,1
9737,7
9738,0
9739,7
9740,7
9741,3
9742,2
9743,9
9744,6
9745,6
9746,1
9747,1
9748,6
9749,4
9750,9
9751,7
9752,7
9753,3
9754,2
9755,4
9756,5
9757,5
9758,0
9759,1
9760,7
9761,4
9762,3
9763,5
9764,0
9765,6
9766,2
9767,7
9768,4
9769,0
9770,0
9771,4
9772,3
9773,6
9774,0
9775,8
9776,0
9777,2
9778,8
9779,8
9780,5
9781,3
9782,8
9783,6
9784,2
9785,0
9786,1
9787,0
9788,2
9789,8
9790,8
9791,8
9792,4
9793,0
9794,2
9795,9
9796,6
9797,2
9798,5
9799,7
9800,0
9801,5
9802,5
9803,3
9804,0
9805,3
9806,3
9807,5
9808,7
9809,8
9810,1
9811,1
9812,0
9813,7
9814,5
9815,7
9816,4
9817,5
9818,0
9819,5
9820,7
9821,0
9822,9
9823,2
9824,1
9825,9
9826,3
9827,5
9828,6
9829,5
9830,9
9831,8
9832,8
9833,8
9834,8
9835,3
9836,5
9837,7
9838,1
9839,9
9840,3
9841,7
9842,1
9843,8
9844,5
9845,5
9846,7
9847,1
9848,6
9849,5
9850,9
9851,9
9852,8
9853,6
9854,3
9855,5
9856,2
9857,7
9858,1
9859,4
9860,5
9861,2
9862,5
9863,1
9864,2
9865,4
9866,2
9867,4
9868,8
9869,4
9870,3
9871,1
9872,2
9873,9
9874,6
9875,0
9876,2
9877,6
9878,2
9879,0
9880,2
9881,8
9882,4
9883,3
9884,2
9885,1
9886,7
9887,7
9888,5
9889,3
9890,9
9891,5
9892,0
9893,1
9894,0
9895,4
9896,7
9897,4
9898,3
9899,8
9900,7
9901,9
9902,4
9903,4
9904,1
9905,4
9906,2
9907,3
9908,9
9909,3
9910,1
9911,0
9912,7
9913,7
9914,6
9915,6
9916,7
9917,1
9918,9
9919,1
9920,5
9921,9
9922,0
9923,9
9924,5
9925,8
9926,2
9927,9
9928,2
9929,2
9930,4
9931,3
9932,6
9933,8
9934,7
9935,9
9936,0
9937,4
9938,6
9939,2
9940,6
9941,8
9942,2
9943,0
9944,4
9945,8
9946,9
9947,7
9948,7
9949,3
9950,0
9951,3
9952,8
9953,3
9954,0
9955,7
9956,6
9957,1
9958,8
9959,1
9960,8
9961,1
9962,5
9963,1
9964,3
9965,2
9966,8
9967,0
9968,9
9969,3
9970,0
9971,0
9972,7
9973,5
9974,1
9975,9
9976,5
9977,8
9978,6
9979,7
9980,8
9981,9
9982,5
9983,7
9984,6
9985,6
9986,7
9987,4
9988,5
9989,5
9990,7
9991,4
9992,4
9993,4
9994,5
9995,1
9996,3
9997,3
9998,0
9999,5
10000,6
10001,0
10002,5
10003,7
10004,1
10005,3
10006,4
10007,2
10008,2
10009,0
10010,3
10011,1
10012,8
10013,8
10014,8
10015,3
10016,2
10017,4
10018,6
10019,8
10020,5
10021,8
10022,5
10023,7
10024,7
10025,9
10026,1
10027,8
10028,5
10029,7
10030,3
10031,9
10032,6
10033,2
10034,8
10035,3
10036,0
10037,4
10038,6
10039,3
10040,1
10041,6
10042,1
10043,8
10044,1
10045,1
10046,4
10047,4
10048,2
10049,7
10050,8
10051,0
10052,7
10053,9
10054,5
10055,3
10056,3
10057,0
10058,8
10059,5
10060,3
10061,1
10062,5
10063,5
10064,9
10065,2
10066,3
10067,8
10068,6
10069,2
10070,5
10071,2
10072,7
10073,2
10074,4
10075,3
10076,3
10077,1
10078,4
10079,3
10080,4
10081,2
10082,4
10083,3
10084,5
10085,3
10086,8
10087,1
10088,8
10089,2
10090,9
10091,8
10092,4
10093,8
10094,9
10095,8
10096,4
10097,0
10098,5
10099,3
10100,5
10101,6
10102,6
10103,1
10104,7
10105,4
10106,0
10107,9
10108,2
10109,5
10110,7
10111,4
10112,9
10113,7
10114,6
10115,2
10116,2
10117,0
10118,2
10119,7
10120,2
10121,8
10122,9
10123,6
10124,7
10125,9
10126,7
10127,2
10128,9
10129,7
10130,2
10131,0
10132,5
10133,4
10134,3
10135,0
10136,0
10137,1
10138,1
10139,1
10140,9
10141,4
10142,0
10143,3
10144,5
10145,4
10146,4
10147,3
10148,0
10149,8
10150,1
10151,6
10152,6
10153,8
10154,7
10155,4
10156,2
10157,0
10158,1
10159,1
10160,8
10161,4
10162,4
10163,9
10164,0
10165,2
10166,0
10167,1
10168,2
10169,5
10170,3
10171,7
10172,4
10173,2
10174,4
10175,5
10176,6
10177,3
10178,7
10179,9
10180,3
10181,2
10182,5
10183,1
10184,2
10185,5
10186,6
10187,5
10188,4
10189,2
10190,1
10191,3
10192,5
10193,1
10194,5
10195,0
10196,6
10197,6
10198,4
10199,1
10200,3
10201,1
10202,0
10203,1
10204,6
10205,4
10206,3
10207,0
10208,6
10209,3
10210,4
10211,7
10212,6
10213,2
10214,3
10215,8
10216,8
10217,7
10218,5
10219,1
10220,0
10221,2
10222,5
10223,0
10224,4
10225,1
10226,4
10227,2
10228,2
10229,7
10230,5
10231,8
10232,4
10233,2
10234,1
10235,8
10236,6
10237,5
10238,3
10239,6
10240,3
10241,8
10242,4
10243,4
10244,0
10245,1
10246,9
10247,2
10248,7
10249,9
10250,7
10251,5
10252,6
10253,8
10254,8
10255,6
10256,5
10257,6
10258,6
10259,1
10260,9
10261,6
10262,2
10263,9
10264,7
10265,5
10266,3
10267,5
10268,6
10269,3
10270,7
10271,3
10272,1
10273,0
10274,3
10275,1
10276,8
10277,7
10278,8
10279,9
10280,3
10281,9
10282,6
10283,3
10284,0
10285,6
10286,5
10287,1
10288,9
10289,5
10290,7
10291,0
10292,4
10293,8
10294,7
10295,7
10296,8
10297,8
10298,0
10299,6
10300,5
10301,9
10302,9
10303,1
10304,8
10305,7
10306,0
10307,7
10308,7
10309,4
10310,9
10311,8
10312,5
10313,7
10314,2
10315,8
10316,6
10317,2
10318,2
10319,7
10320,7
10321,4
10322,4
10323,5
10324,1
10325,1
10326,3
10327,3
10328,4
10329,5
10330,5
10331,0
10332,9
10333,4
10334,0
10335,8
10336,9
10337,2
10338,2
10339,9
10340,9
10341,8
10342,2
10343,5
10344,0
10345,8
10346,3
10347,7
10348,0
10349,4
10350,8
10351,1
10352,9
10353,1
10354,0
10355,8
10356,8
10357,4
10358,4
10359,1
10360,6
10361,3
10362,6
10363,3
10364,7
10365,9
10366,2
10367,1
10368,0
10369,6
10370,9
10371,9
10372,1
10373,6
10374,5
10375,6
10376,4
10377,6
10378,1
10379,1
10380,0
10381,4
10382,9
10383,5
10384,5
10385,1
10386,2
10387,8
10388,0
10389,9
10390,1
10391,3
10392,6
10393,9
10394,3
10395,3
10396,5
10397,3
10398,5
10399,0
10400,3
10401,8
10402,6
10403,6
10404,5
10405,4
10406,6
10407,9
10408,2
10409,3
10410,0
10411,1
10412,3
10413,5
10414,5
10415,6
10416,6
10417,9
10418,6
10419,3
10420,5
10421,3
10422,2
10423,0
10424,4
10425,9
10426,1
10427,8
10428,0
10429,9
10430,9
10431,2
10432,1
10433,5
10434,4
10435,1
10436,2
10437,0
10438,3
10439,3
10440,7
10441,9
10442,3
10443,8
10444,0
10445,0
10446,4
10447,8
10448,9
10449,3
10450,0
10451,6
10452,2
10453,5
10454,3
10455,1
10456,2
10457,3
10458,2
10459,3
10460,2
10461,9
10462,6
10463,2
10464,5
10465,4
10466,6
10467,2
10468,6
10469,9
10470,7
10471,0
10472,1
10473,5
10474,8
10475,6
10476,3
10477,7
10478,0
10479,7
10480,4
10481,0
10482,9
10483,9
10484,5
10485,3
10486,3
10487,2
10488,3
10489,5
10490,9
10491,4
10492,7
10493,3
10494,4
10495,2
10496,7
10497,5
10498,9
10499,6
10500,1
10501,1
10502,4
10503,8
10504,8
10505,1
10506,4
10507,9
10508,9
10509,5
10510,8
10511,6
10512,8
10513,9
10514,7
10515,3
10516,6
10517,7
10518,0
10519,0
10520,5
10521,3
10522,7
10523,1
10524,0
10525,0
10526,0
10527,1
10528,5
10529,4
10530,1
10531,4
10532,2
10533,6
10534,1
10535,6
10536,3
10537,6
10538,1
10539,2
10540,8
10541,8
10542,8
10543,4
10544,9
10545,5
10546,3
10547,7
10548,1
10549,4
10550,3
10551,5
10552,7
10553,8
10554,4
10555,4
10556,3
10557,4
10558,8
10559,5
10560,1
10561,8
10562,5
10563,1
10564,6
10565,2
10566,7
10567,6
10568,9
10569,6
10570,6
10571,2
10572,7
10573,0
10574,1
10575,5
10576,8
10577,0
10578,7
10579,7
10580,5
10581,5
10582,9
10583,8
10584,9
10585,9
10586,8
10587,5
10588,4
10589,3
10590,4
10591,2
10592,8
10593,7
10594,5
10595,7
10596,7
10597,9
10598,5
10599,2
10600,6
10601,8
10602,9
10603,4
10604,0
10605,0
10606,4
10607,8
10608,4
10609,5
10610,3
10611,4
10612,0
10613,2
10614,7
10615,8
10616,1
10617,9
10618,1
10619,5
10620,3
10621,1
10622,0
10623,8
10624,2
10625,7
10626,5
10627,1
10628,2
10629,3
10630,9
10631,9
10632,3
10633,1
10634,2
10635,3
10636,2
10637,3
10638,7
10639,0
10640,9
10641,7
10642,5
10643,5
10644,1
10645,8
10646,2
10647,2
10648,8
10649,3
10650,4
10651,8
10652,3
10653,5
10654,5
10655,7
10656,5
10657,7
10658,9
10659,9
10660,4
10661,6
10662,8
10663,9
10664,1
10665,9
10666,5
10667,2
10668,8
10669,1
10670,6
10671,5
10672,1
10673,2
10674,4
10675,9
10676,1
10677,4
10678,0
10679,1
10680,4
10681,2
10682,3
10683,2
10684,8
10685,7
10686,2
10687,0
10688,2
10689,1
10690,7
10691,4
10692,4
10693,9
10694,3
10695,8
10696,2
10697,2
10698,0
10699,2
10700,6
10701,9
10702,4
10703,7
10704,4
10705,8
10706,1
10707,9
10708,4
10709,6
10710,8
10711,0
10712,8
10713,8
10714,1
10715,0
10716,7
10717,8
10718,3
10719,4
10720,9
10721,2
10722,3
10723,9
10724,3
10725,7
10726,3
10727,2
10728,8
10729,3
10730,2
10731,7
10732,1
10733,2
10734,8
10735,8
10736,8
10737,8
10738,2
10739,7
10740,1
10741,3
10742,6
10743,0
10744,7
10745,0
10746,9
10747,6
10748,1
10749,7
10750,8
10751,3
10752,6
10753,3
10754,1
10755,8
10756,4
10757,0
10758,5
10759,8
10760,5
10761,8
10762,3
10763,4
10764,3
10765,9
10766,7
10767,5
10768,6
10769,0
10770,1
10771,5
10772,8
10773,9
10774,9
10775,1
10776,3
10777,9
10778,4
10779,9
10780,8
10781,4
10782,1
10783,0
10784,5
10785,1
10786,5
10787,2
10788,0
10789,8
10790,4
10791,4
10792,9
10793,5
10794,4
10795,3
10796,6
10797,2
10798,8
10799,3
10800,1
10801,9
10802,6
10803,5
10804,4
10805,5
10806,5
10807,7
10808,0
10809,5
10810,2
10811,8
10812,4
10813,2
10814,5
10815,4
10816,3
10817,0
10818,0
10819,8
10820,0
10821,5
10822,1
10823,5
10824,8
10825,3
10826,7
10827,4
10828,0
10829,7
10830,7
10831,3
10832,9
10833,5
10834,9
10835,7
10836,2
10837,5
10838,1
10839,4
10840,6
10841,7
10842,3
10843,5
10844,3
10845,6
10846,5
10847,7
10848,3
10849,2
10850,1
10851,4
10852,5
10853,6
10854,7
10855,4
10856,5
10857,8
10858,7
10859,9
10860,9
10861,3
10862,3
10863,8
10864,5
10865,1
10866,3
10867,6
10868,6
10869,7
10870,8
10871,8
10872,6
10873,2
10874,3
10875,6
10876,2
10877,7
10878,3
10879,1
10880,7
10881,5
10882,5
10883,2
10884,3
10885,0
10886,1
10887,5
10888,0
10889,2
10890,1
10891,1
10892,6
10893,1
10894,6
10895,8
10896,5
10897,6
10898,2
10899,2
10900,5
10901,7
10902,3
10903,2
10904,6
10905,8
10906,6
10907,9
10908,6
10909,6
10910,0
10911,9
10912,1
10913,4
10914,5
10915,4
10916,6
10917,0
10918,4
10919,5
10920,7
10921,9
10922,6
10923,0
10924,2
10925,4
10926,4
10927,1
10928,2
10929,0
10930,6
10931,7
10932,3
10933,2
10934,6
10935,6
10936,3
10937,0
10938,4
10939,7
10940,4
10941,6
10942,8
10943,1
10944,1
10945,3
10946,6
10947,9
10948,7
10949,8
10950,9
10951,6
10952,7
10953,5
10954,3
10955,0
10956,2
10957,4
10958,7
10959,3
10960,0
10961,1
10962,5
10963,4
10964,8
10965,3
10966,3
10967,9
10968,5
10969,3
10970,9
10971,3
10972,6
10973,2
10974,3
10975,8
10976,3
10977,7
10978,5
10979,7
10980,1
10981,2
10982,0
10983,4
10984,9
10985,4
10986,7
10987,9
10988,8
10989,6
10990,3
10991,6
10992,6
10993,1
10994,0
10995,1
10996,6
10997,8
10998,3
10999,1
11000,8
11001,1
11002,2
11003,2
11004,9
11005,2
11006,3
11007,1
11008,2
11009,1
11010,2
11011,6
11012,8
11013,0
11014,2
11015,4
11016,5
11017,0
11018,4
11019,0
11020,5
11021,9
11022,2
11023,5
11024,6
11025,8
11026,3
11027,0
11028,9
11029,8
11030,9
11031,8
11032,3
11033,8
11034,6
11035,2
11036,3
11037,2
11038,6
11039,8
11040,0
11041,7
11042,3
11043,3
11044,2
11045,5
11046,8
11047,1
11048,7
11049,8
11050,3
11051,3
11052,3
11053,3
11054,1
11055,7
11056,9
11057,5
11058,6
11059,1
11060,7
11061,7
11062,3
11063,8
11064,5
11065,5
11066,1
11067,8
11068,5
11069,3
11070,2
11071,2
11072,6
11073,1
11074,4
11075,4
11076,3
11077,2
11078,6
11079,7
11080,3
11081,9
11082,8
11083,8
11084,8
11085,9
11086,6
11087,2
11088,2
11089,4
11090,4
11091,6
11092,3
11093,4
11094,3
11095,1
11096,6
11097,6
11098,4
11099,1
11100,3
11101,1
11102,1
11103,9
11104,7
11105,8
11106,7
11107,8
11108,9
11109,0
11110,1
11111,1
11112,0
11113,8
11114,1
11115,9
11116,2
11117,6
11118,1
11119,1
11120,3
11121,6
11122,3
11123,8
11124,9
11125,7
11126,3
11127,5
11128,8
11129,5
11130,3
11131,4
11132,9
11133,9
11134,3
11135,3
11136,5
11137,1
11138,0
11139,7
11140,5
11141,3
11142,2
11143,6
11144,2
11145,3
11146,7
11147,2
11148,0
11149,3
11150,9
11151,2
11152,0
11153,5
11154,8
11155,5
11156,6
11157,9
11158,9
11159,1
11160,0
11161,7
11162,9
11163,0
11164,5
11165,8
11166,8
11167,9
11168,5
11169,7
11170,5
11171,4
11172,9
11173,7
11174,5
11175,1
11176,6
11177,9
11178,2
11179,9
11180,4
11181,8
11182,2
11183,7
11184,3
11185,1
11186,6
11187,9
11188,6
11189,8
11190,9
11191,9
11192,4
11193,4
11194,1
11195,2
11196,0
11197,7
11198,5
11199,1
11200,0
11201,8
11202,0
11203,4
11204,0
11205,3
11206,1
11207,0
11208,4
11209,5
11210,3
11211,8
11212,1
11213,0
11214,6
11215,8
11216,6
11217,3
11218,5
11219,9
11220,3
11221,2
11222,5
11223,4
11224,6
11225,5
11226,3
11227,9
11228,8
11229,6
11230,0
11231,9
11232,1
11233,5
11234,7
11235,8
11236,1
11237,1
11238,8
11239,7
11240,1
11241,1
11242,4
11243,8
11244,4
11245,5
11246,7
11247,3
11248,9
11249,1
11250,7
11251,9
11252,2
11253,1
11254,8
11255,9
11256,1
11257,5
11258,3
11259,6
11260,7
11261,2
11262,3
11263,9
11264,4
11265,4
11266,2
11267,5
11268,9
11269,6
11270,2
11271,9
11272,9
11273,1
11274,1
11275,6
11276,5
11277,2
11278,0
11279,9
11280,6
11281,0
11282,1
11283,7
11284,6
11285,5
11286,7
11287,0
11288,6
11289,0
11290,1
11291,9
11292,0
11293,1
11294,3
11295,5
11296,5
11297,4
11298,2
11299,8
11300,0
11301,6
11302,6
11303,9
11304,4
11305,0
11306,6
11307,0
11308,4
11309,8
11310,6
11311,4
11312,8
11313,3
11314,0
11315,0
11316,2
11317,6
11318,6
11319,9
11320,0
11321,3
11322,6
11323,6
11324,9
11325,4
11326,6
11327,1
11328,6
11329,5
11330,6
11331,0
11332,8
11333,4
11334,0
11335,3
11336,5
11337,4
11338,6
11339,8
11340,5
11341,9
11342,1
11343,2
11344,2
11345,6
11346,2
11347,7
11348,9
11349,1
11350,1
11351,9
11352,6
11353,2
11354,3
11355,7
11356,5
11357,0
11358,6
11359,2
11360,3
11361,7
11362,2
11363,8
11364,3
11365,2
11366,2
11367,4
11368,6
11369,3
11370,8
11371,0
11372,1
11373,0
11374,2
11375,7
11376,3
11377,4
11378,6
11379,0
11380,5
11381,6
11382,3
11383,6
11384,7
11385,4
11386,4
11387,1
11388,6
11389,9
11390,6
11391,3
11392,4
11393,8
11394,7
11395,4
11396,3
11397,7
11398,9
11399,1
11400,9
11401,0
11402,1
11403,1
11404,5
11405,5
11406,3
11407,7
11408,3
11409,7
11410,9
11411,4
11412,9
11413,6
11414,2
11415,8
11416,2
11417,3
11418,6
11419,0
11420,4
11421,4
11422,7
11423,6
11424,8
11425,7
11426,9
11427,3
11428,7
11429,3
11430,3
11431,6
11432,9
11433,7
11434,2
11435,8
11436,7
11437,5
11438,8
11439,1
11440,7
11441,0
11442,4
11443,1
11444,8
11445,5
11446,5
11447,0
11448,3
11449,9
11450,3
11451,8
11452,7
11453,3
11454,7
11455,1
11456,2
11457,1
11458,7
11459,5
11460,0
11461,5
11462,9
11463,8
11464,3
11465,0
11466,9
11467,6
11468,8
11469,7
11470,8
11471,7
11472,3
11473,6
11474,0
11475,1
11476,9
11477,8
11478,7
11479,0
11480,3
11481,7
11482,5
11483,8
11484,0
11485,4
11486,1
11487,7
11488,9
11489,4
11490,6
11491,1
11492,2
11493,6
11494,6
11495,5
11496,6
11497,4
11498,2
11499,7
11500,1
11501,0
11502,5
11503,2
11504,2
11505,3
11506,0
11507,2
11508,1
11509,2
11510,2
11511,4
11512,9
11513,1
11514,9
11515,7
11516,1
11517,9
11518,4
11519,8
11520,3
11521,6
11522,1
11523,4
11524,1
11525,7
11526,8
11527,6
11528,2
11529,7
11530,8
11531,1
11532,5
11533,7
11534,8
11535,6
11536,2
11537,5
11538,2
11539,4
11540,1
11541,7
11542,6
11543,5
11544,4
11545,2
11546,3
11547,3
11548,8
11549,5
11550,2
11551,0
11552,7
11553,2
11554,5
11555,4
11556,7
11557,2
11558,1
11559,0
11560,9
11561,9
11562,9
11563,4
11564,6
11565,3
11566,2
11567,7
11568,4
11569,4
11570,2
11571,2
11572,2
11573,3
11574,8
11575,3
11576,2
11577,0
11578,9
11579,5
11580,4
11581,8
11582,2
11583,1
11584,7
11585,0
11586,6
11587,7
11588,5
11589,3
11590,3
11591,6
11592,7
11593,1
11594,4
11595,9
11596,5
11597,9
11598,7
11599,2
11600,3
11601,8
11602,3
11603,4
11604,2
11605,4
11606,3
11607,7
11608,9
11609,7
11610,1
11611,3
11612,9
11613,2
11614,6
11615,2
11616,2
11617,8
11618,4
11619,7
11620,4
11621,9
11622,2
11623,4
11624,3
11625,9
11626,5
11627,2
11628,4
11629,1
11630,1
11631,3
11632,5
11633,2
11634,8
11635,6
11636,5
11637,1
11638,3
11639,6
11640,2
11641,9
11642,4
11643,1
11644,5
11645,2
11646,8
11647,6
11648,6
11649,4
11650,4
11651,0
11652,5
11653,3
11654,4
11655,9
11656,1
11657,8
11658,5
11659,5
11660,1
11661,4
11662,7
11663,8
11664,8
11665,9
11666,7
11667,5
11668,6
11669,6
11670,1
11671,2
11672,3
11673,4
11674,5
11675,9
11676,3
11677,0
11678,8
11679,2
11680,7
11681,4
11682,2
11683,3
11684,4
11685,6
11686,0
11687,5
11688,6
11689,9
11690,0
11691,5
11692,5
11693,4
11694,1
11695,1
11696,3
11697,3
11698,2
11699,9
11700,3
11701,7
11702,0
11703,5
11704,1
11705,0
11706,6
11707,0
11708,7
11709,6
11710,8
11711,1
11712,3
11713,5
11714,1
11715,8
11716,7
11717,1
11718,7
11719,3
11720,6
11721,4
11722,8
11723,0
11724,8
11725,3
11726,9
11727,3
11728,6
11729,8
11730,9
11731,1
11732,8
11733,3
11734,7
11735,3
11736,9
11737,1
11738,2
11739,3
11740,6
11741,0
11742,6
11743,2
11744,8
11745,3
11746,4
11747,2
11748,7
11749,9
11750,3
11751,3
11752,9
11753,6
11754,8
11755,4
11756,3
11757,6
11758,4
11759,2
11760,0
11761,2
11762,7
11763,6
11764,7
11765,6
11766,0
11767,6
11768,6
11769,7
11770,2
11771,3
11772,0
11773,6
11774,8
11775,8
11776,6
11777,4
11778,3
